0.138951	0.159215	0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0.138478	0	0	0.138951	0.138952	0.138951	0.138952	0.138952	0.138951	0.138952	0	0.138951	0	0.92541	0.138951	0	0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0	0	0	0.138951	0.138951	0	0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0.138952	0.790712	0.138951	0	0.954557	0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0.454754	0.138951	0.138951	0.138951	0	0.138951	0.138951	0.815945	0.138951	0.138951	0.138951	0	0	0.208073	0.138951	0.138951	0.138951	0.138951	0.138478	0	0	0.138951	0.138951	0.138951	0.138951	0.138951	0	0.138951	0.138951	0.138951	0.138951	0.569102	0.138951	0.135957	0.138951	0.138951	0.138951	0.138951	0.074771	0.138951	0.138951	0	0.138952	0.138952	0.138952
0	0	0	0	0	0	0.703125	0	0	0	0	0	0.703125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085443	0	0	0	0	0	0	0	0	0	0	0	0	0	0.278517	0	0	0	0	0.703125	0	0	0	0	0	0.278517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.343697	0.085443	0	0	0	0	0	0	0	0.703125	0	0	0	0	0	0	0	0	0.090389	0	0	0	0	0	0	0	0	0	0	0
0.138951	0.954901	0.992791	0.954901	0.138951	0.9981	0.99845	0.998768	0.381061	0.381061	0.138951	0.703125	0	0.847323	0.954901	0.954901	0.847323	0.847323	0.138952	0.208073	0.954901	0	0.381061	0.138951	0	0.381061	0.997987	0.954901	0.381061	0.137303	0.138951	0	0.208073	0	0.138951	0.381061	0	0.954901	0.138951	0.138951	0.800186	0.138951	0.138951	0.992791	0.893712	0.138952	0.138951	0.800186	0	1	0.381061	0.381061	0.947169	0.138951	0.138951	0.381061	0.419434	0.138951	0.381061	0.381061	0.381061	0.381061	0.900358	0.99845	0.954901	0.138951	0.381061	0.99845	0.381061	0.630864	0	0.208073	0.138951	0.847323	0.954901	0.954901	0.954901	0.900358	0	0.138951	0.99845	0.138951	0.954901	0.954901	0	0.381061	0.138951	0.381061	0.381061	0.847323	0.138951	0.954901	0.381061	0.138951	0.954901	0.992791	0	0.138951	0.99845	0	0.138952	0.138952	0.138952
0.138952	0.170036	0.170036	0.138478	0.138952	0.170036	0.875709	0.734837	0.170036	0.138478	0.138952	0	0.847323	0	0.170036	0.170036	0.138952	0.138952	0.170036	0	0.138952	0	0.170036	0.138952	0	0.170036	0.170036	0.138952	0.170036	0.170036	0.170036	0	0	0.080401	0.170036	0.138952	0	0.170036	0.138952	0.138952	0.170036	0.170036	0.138952	0.138952	0.170036	0.169477	0.734837	0.170036	0	0.734837	0.170036	0.138952	0.170036	0.170036	0.170036	0.137303	0.170036	0.138952	0.138952	0.170036	0.138952	0.138952	0	0.138952	0.778674	0.138952	0.170036	0.170036	0.734837	0	0	0.080401	0.170036	0.138952	0.138952	0.138952	0.138952	0	0	0.138952	0.138952	0.170036	0.138952	0.138952	0	0.138952	0.138952	0.138952	0.170036	0.170036	0.138952	0.170036	0.138952	0.138952	0.138952	0.138952	0	0.138952	0.138952	0	0.170036	0.138952	0.138952
0.138951	0.75023	0.170035	0.381061	0.138951	0.438711	0.998779	0.975979	0.170035	0.138478	0.138951	0	0.954901	0.170036	0	0.438712	0.138952	0.138951	0.170036	0	0.381061	0.209271	0.438711	0.138951	0	0.170035	0.170035	0.455102	0.438711	0.170035	0.170035	0	0.208073	0.080401	0.170035	0.138951	0	0.170035	0.159215	0.138951	0.170035	0.170035	0.138951	0.138951	0.170035	0.170036	0.382774	0.440498	0	0.982581	0.438711	0.381061	0.438711	0.440498	0.440498	0.381061	0.438711	0.382774	0.138951	0.438711	0.138951	0.382774	0.208073	0.949315	0.75023	0.382774	0.438711	0.9654	0.702909	0	0	0.250128	0.170035	0.138951	0.381061	0.138951	0.702909	0.501423	0	0.138951	0.138951	0.170035	0.954901	0.91359	0	0.138951	0.382774	0.381061	0.193812	0.170035	0.138951	0.438711	0.381061	0.138951	0.381061	0.159215	0	0.138951	0.964546	0	0.170036	0.138952	0.138952
0.138952	0.478402	0.170036	0.381062	0.381062	0.438712	0.998779	0.381062	0.438712	0.381062	0.138952	0	0.954901	0.170036	0.438712	0	0.138952	0.138952	0.170036	0.208074	0.381062	0	0.438712	0.381062	0	0.438712	0.438712	0.381062	0.478402	0.170036	0.170036	0	0.208074	0.080401	0.170036	0.381062	0	0.438712	0.138952	0.381062	0.170036	0.438712	0.138952	0.138952	0.438712	0.170036	0.381062	0.170036	0	0.954901	0.438712	0.381062	0.438712	0.170036	0.170036	0.381062	0.438712	0.138952	0.381062	0.438712	0.381062	0.381062	0.998843	0.949315	0.964132	0.138952	0.438712	0.959641	0.381062	0.208074	0	0.250129	0.170036	0.138952	0.381062	0.381062	0.381062	0.208074	0	0.138952	0.138952	0.438712	0.381062	0.381062	0	0.381062	0.138952	0.381062	0.438712	0.170036	0.138952	0.999656	0.381062	0.138952	0.381062	0.138952	0	0.450825	0.138952	0	0.438712	0.138952	0.138952
0.138952	0.138952	0.138952	0.138952	0.138952	0.138952	0.138952	0.138952	0.138952	0.138952	0.138952	0	0.847323	0.138952	0.138952	0.138952	0	0.138952	0.138952	0	0.138952	0	0.138952	0.138952	0	0.138952	0.138952	0.138952	0.138952	0.138952	0.138952	0	0	0	0.138952	0.138952	0	0.138952	0.138952	0.138952	0.179601	0.138952	0.138952	0.179601	0.138952	0.177778	0.138952	0.138952	0	0.846809	0.138952	0.138952	0.138952	0.138952	0.138952	0.138952	0.138952	0.138952	0.138952	0.138952	0.138952	0.138952	0	0.138952	0.138952	0.138952	0.138952	0.138952	0.138478	0	0	0	0.138952	0.159215	0.138952	0.138952	0.138952	0	0	0.138952	0.138952	0.179601	0.138952	0.138952	0	0.159215	0.138952	0.138952	0.138952	0.138952	0.138952	0.138952	0.138952	0.138952	0.138952	0.138952	0	0.138952	0.138952	0	0.138952	0.138952	0.138952
0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0.847323	0.847323	0.138951	0.138951	0.138951	0	0.847323	0.138952	0.138951	0.138952	0.138952	0	0.138952	0	0.138951	0	0.1796	0.138951	0	0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0	0	0	0.138951	0.138951	0	0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0.138952	0.138951	0.138951	0	0.996554	0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0.159215	0.138951	0.138951	0	0.138951	0.138951	0.138951	0.138951	0.847323	0.138951	0	0	0	0.138951	0.138951	0.138951	0.138951	0.138951	0	0	0.138951	0.138951	0.138951	0.138951	0.847323	0	0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0	0.138951	0.138951	0	0.138952	0.138952	0.138952
0.138952	0.170036	0.170036	0.138952	0.138952	0.170036	0.875709	0.138952	0.170036	0.138952	0.138952	0	0.138952	0.170036	0.170036	0.170036	0.138952	0.138952	0	0	0.138952	0	0.170036	0.138952	0	0.170036	0.170036	0.138952	0.170036	0.170036	0.170036	0	0	0.080401	0.170036	0.138952	0	0.170036	0.138952	0.138952	0.170036	0.170036	0.138952	0.159215	0.170036	0.170036	0.138952	0.170036	0	0.138952	0.170036	0.138952	0.170036	0.170036	0.170036	0.138952	0.170036	0.138952	0.138952	0.170036	0.138952	0.179601	0	0.138952	0.170036	0.138952	0.170036	0.193812	0.138952	0	0	0.080401	0.170036	0.138952	0.138952	0.138952	0.138478	0	0	0.138952	0.138952	0.170036	0.138478	0.138952	0	0.138952	0.138952	0.138952	0.170036	0.16829	0.159215	0.170036	0.138952	0.138952	0.138952	0.138952	0	0.138952	0.189894	0	0.170036	0.138952	0.138952
0.208073	0.999151	0	0.208073	0.208073	0	0.208073	0.208073	0.208073	0.208073	0	0	0.208073	0	0	0.208074	0	0	0	0	0.208073	0	0.208073	0.208073	0	0.208073	0.208073	0.208073	0.208073	0.208073	0.208073	0.208073	0.208073	0.888803	0.208073	0.208073	0	0.208073	0	0.208073	0	0.208073	0	0	0	0	0.208073	0.412781	0	0.971591	0	0.208073	0	0.208073	0	0.208073	0.888803	0.208073	0.208073	0.208073	0.208073	0.208073	0.208073	0	0.208073	0	0.728396	0.208073	0.208073	0.208073	0	0.208073	0	0	0.208073	0.208073	0.208073	0.208073	0.085443	0.915563	0.915563	0.208073	0.208073	0.208073	0	0.208073	0.208073	0.208073	0.208073	0	0.208073	0.208073	0.208073	0	0.208073	0	0	0.208073	0	0	0	0	0
0.138951	0.381061	0.138951	0.381061	0.138951	0.985525	0.99845	0.986297	0.381061	0.381061	0.138951	0	0.954901	0.138952	0.381061	0.381062	0.138952	0.138951	0.138952	0.208073	0	0	0.381061	0.138951	0	0.381061	0.381061	0.702909	0.381061	0.138951	0.138951	0	0	0.074771	0.138951	0.378137	0	0.381061	0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0.138951	0.138952	0.138951	0.946938	0.668049	0.999988	0.381061	0.381061	0.702909	0.382774	0.138951	0.381061	0.381061	0.382774	0.381061	0.381061	0.381061	0.381061	0.208073	0.381061	0.99845	0.1796	0.381061	0.810735	0.381061	0	0	0.208073	0.138951	0.998926	0.381061	0.381061	0.381061	0.208073	0	0.138951	0.949315	0.138951	0.954901	0.381061	0	0.381061	0.138951	0.381061	0.381061	0.138951	0.138951	0.954363	0.381061	0.138951	0.702909	0.382774	0	0.138951	0.1796	0	0.138952	0.138952	0.138952
0	0	0	0	0	0.209271	0	0	0	0	0	0	0	0	0.209271	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191276	0	0	0	0	0	0	0	0	0	0	0.278517	0	0	0	0.191276	0	0	0	0.209271	0	0	0	0	0	0.209271	0	0	0	0	0	0	0	0.074771	0	0	0	0.191276	0.191276	0.617202	0	0	0	0.074771	0	0	0	0	0	0	0	0	0	0.617202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.381061	0.438711	0.170035	0.381061	0.381061	0.438711	0.998779	0.381061	0.438711	0.999989	0.92541	0	0.381061	0.170036	0.438711	0.438712	0.138952	0.1796	0.170036	0.208073	0.381061	0	0	0.381061	0	0.438711	0.438711	0.982581	0.438711	0.438711	0.438711	0.208073	0.208073	0.080401	0.170035	0.949315	0	0.438711	0.138951	0.381061	0.170035	0.438711	0.138951	0.138951	0.170035	0.193812	0.957905	0.170035	0	0.999637	0.438711	0.380126	0.438711	0.478401	0.284069	0.381061	0.438711	0.381061	0.381061	0.438711	0.381061	0.381061	0.262772	0.949315	0.438711	0.138951	0.438711	0.438711	0.381061	0.900358	0	0.999922	0.170035	0.138951	0.381061	0.3778	0.381061	0.207421	0.88841	0.973172	0.949315	0.438711	0.381061	0.381061	0.074771	0.381061	0.419434	0.419434	0.438711	0.170035	0.949315	0.438711	0.381061	0.138951	0.381061	0.138951	0	0.381061	0.138951	0	0.170036	0.138952	0.138952
0.138951	0.381061	0.138951	0.138951	0.379815	0.138951	0.138951	0.381061	0.381061	1	0.138951	0	0.138951	0.138952	0.138951	0.381062	0.138952	0.138951	0.138952	0.208073	0.138951	0	0.381061	0	0	0.138951	0.138951	0.381061	0.138951	0.138951	0.138951	0	0	0	0.974724	0.381061	0	0.381061	0.138951	0.381061	0.138951	0.379815	0.138951	0.138951	0.138951	0.138952	0.380126	0.138951	0	0.954557	0.138951	0.381061	0.138951	0.751119	0.138951	0.138951	0.381061	0.138951	0.381061	0.381061	0.381061	0.381061	0.208073	0.138951	0.138951	0.159215	0.419434	0.381061	0.381061	0.208073	0	0.999812	0.138951	0.138951	0.381061	0.381061	0.381061	0.084477	0	0.238119	0.138951	0.379815	0.381061	0.381061	0	0.381061	0.138951	0.1796	0.381061	0.138951	0.138951	0.381061	0.381061	0.138951	0.381061	0.138951	0	0.381061	0.138951	0	0.138952	0.138952	0.138952
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.617202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.138951	0.435303	0.999994	0.381061	0.138951	0.170035	0.964132	0.381061	0.170035	0.419434	0.138951	0	0.381061	0.170036	0.170035	0.438712	0.138952	0.138951	0.170036	0.208073	0.381061	0	0.438711	0.138951	0	0	0.438711	0.381061	0.438711	0.170035	0.170035	0	0.209271	0.080401	0.170035	0.138951	0	0.170035	0.138951	0.1796	0.170035	0.16929	0.138951	0.138951	0.170035	0.170036	0.138951	0.170035	0	0.999637	0.170035	0.381061	0.170035	0.170035	0.170035	0.381061	0.438711	0.138951	0.381061	0.438711	0.138951	0.138951	0.208073	0.138951	0.438711	0.138951	0.438711	0.438711	0.381061	0.703125	0	0.250128	0.170035	0.138951	0.381061	0.381061	0.138951	0.208073	0	0.138951	0.138951	0.16929	0.381061	0.381061	0	0.381061	0.138951	0.892311	0.438711	0.170035	0.138951	0.438711	0.381061	0.138951	0.381061	0.138951	0	0.137472	0.138951	0	0.193812	0.138952	0.138952
0.138951	0.438711	0.289439	0.381061	0.138951	0.75023	0.998414	0.999998	0.170035	0.381061	0.138951	0	0.997987	0.170036	0.170035	0.438712	0.138952	0.138951	0.170036	0.208073	0.381061	0	0.438711	0.138951	0	0.438711	0	0.935124	0.438711	0.170035	0.170035	0	0	0.080401	0.170035	0.138951	0	0.170035	0.138951	0.1796	0.170035	0.170035	0.138951	0.999972	0.16829	0.16829	0.138478	0.170035	0	1	0.170035	0.378137	0.170035	0.170035	0.170035	0.378137	0.438711	0.138951	0.935124	0.438711	0.1796	0.138951	0.208073	0.381061	0.964132	0.138951	0.438711	0.478401	0.381061	0	0	0.250128	0.170035	0.137472	0.381061	0.381061	0.138951	0.208073	0	0.138951	0.138951	0.170035	0.987812	0.70031	0	0.419434	0.138951	0.381061	0.438711	0.170035	0.138951	0.438711	0.381061	0.138951	1	0.995884	0	0.138951	0.138951	0	0.170036	0.138952	0.138952
0.381061	0.381061	0.138951	0.381061	0.381061	0.381061	0.954901	0.381061	0.381061	0.996901	0.138951	0	0.954901	0.138952	0.455102	0.381062	0.138952	0.138951	0.138952	0.208073	0.702909	0	0.982581	0.381061	0	0.381061	0.935124	0	0.381061	0.381061	0.381061	0	0.209271	0	0.138951	0.381061	0	0.999754	0.138951	0.381061	0.138951	0.381061	0.138951	0.138951	0.138951	0.138952	0.381061	0.138951	0	0.999637	0.138951	0.381061	0.138951	0.381061	0.138951	0.381061	0.381061	0.381061	0.381061	0.381061	0.381061	0.381061	0.208073	0.949315	0.954901	0.138951	0.381061	0.381061	0.381061	0.262772	0.208073	0.900358	0.138951	0.138951	0.834404	0.999418	0.994262	0.208073	0.888803	0.962133	0.996901	0.381061	0.954901	0.381061	0	0.381061	0.381061	0.683159	0.381061	0.138951	0.949315	0.381061	0.381061	0.138951	0.381061	0.138951	0	0.381061	0.949315	0	0.138952	0.382775	0.138952
0.138951	0.999714	0.170036	0.381061	0.138951	0.170035	0.438711	0.381061	0.170035	0.381061	0.138951	0	0.381061	0.170036	0.438711	0.478402	0.138952	0.138951	0.170036	0.208073	0.381061	0.191276	0.438711	0.138951	0	0.438711	0.438711	0.381061	0	0.999907	0.993747	0.999995	0.999693	0.999953	1	0.137303	0	0.170035	0.138951	0.474947	0.170035	0.170035	0.138951	0.356587	0.170035	0.170036	0.381061	0.170035	0	0.987675	0.170035	0.381061	0.16809	0.999998	0.170035	0.381061	0.959641	0.381061	0.381061	0.930664	0.138951	0.138951	0.262772	0.138951	0.438711	0.356587	0.728579	0.959487	0.381061	0	0.117684	0.250128	0.170035	0.138951	0.381061	0.834404	0.993222	0.262772	0.686252	0.138951	0.13832	0.170035	0.381061	0.91359	0.117684	0.381061	0.138951	0.381061	0.438711	0.170035	0.381061	0.438711	0.381061	0.1796	0.381061	0.138951	0	0.138951	0.138951	0	0.170036	0.138952	0.138952
0.138951	0.999714	0.170036	0.138951	0.138951	0.170035	0.170035	0.138951	0.170035	0.381061	0.138951	0	0.137303	0.170036	0.170035	0.170036	0.138952	0.138951	0.170036	0.208073	0.138951	0	0.438711	0.138951	0	0.170035	0.170035	0.381061	0.999907	0	0.999284	0.999995	1	0.999984	0.995999	0.138951	0	0.170035	0.138951	0.138951	0.170035	0.170035	0.138951	0.138951	0.170035	0.170036	0.380126	0.170035	0	0.954557	0.170035	0.381061	0.170035	0.999934	0.170035	0.999316	0.964132	0.381061	0.381061	0.999461	0.138951	0.138951	0	0.138951	0.170035	0.138951	0.98186	0.964132	0.381061	0	0	0.250128	0.170035	0.138951	0.96977	0.138951	0.13832	0.208073	0.617202	0.13832	0.893712	0.170035	0.138951	0.999316	0	0.381061	0.138951	0.381061	0.170035	0.170035	0.138951	0.170035	0.138951	0.138951	0.138951	0.138951	0	0.138951	0.138951	0	0.170036	0.138952	0.138952
0.381061	0.999714	0.170036	0.138951	0.138951	0.170035	0.170035	0.381061	0.438711	0.381061	0.138951	0.085443	0.138951	0.170036	0.170035	0.170036	0.138952	0.138951	0.170036	0.208073	0.138951	0	0.438711	0.138951	0	0.170035	0.170035	0.381061	0.993747	0.999284	0	0.99689	0.999692	0.999983	0.999986	0.381061	0	0.170035	0.138951	0.381061	0.170035	0.170035	0.138951	0.138951	0.170035	0.170036	0.951347	0.170035	0	0.987675	0.169476	0.381061	0.170035	0.964132	0.170035	0.91359	0.930664	0.381061	0.381061	0.437735	0.381061	0.138951	0	0.138951	0.438711	0.138951	0.437735	0.438711	0.381061	0	0	0.250128	0.170035	0.138951	0.965417	0.379815	0.935124	0.5001	0	0.975403	0.138951	0.438711	0.138951	0.381061	0	0.381061	0.381061	0.381061	0.438711	0.170035	0.138951	0.438711	0.381061	0.138951	0.138951	0.138951	0	0.381061	0.138951	0	0.170036	0.138952	0.138952
