Approximation_Geisberger_NetworKit_0,../../Data/email-Eu-core.txt,6.835796356201172,NetworKit_Results_Tuned/11-12-2023_networkit_geisberger_0.json,0.8631300698832262,0.0003651892493939903,0.0011520032125311053
Approximation_Geisberger_NetworKit_1,../../Data/email-Eu-core.txt,7.107864618301392,NetworKit_Results_Tuned/11-12-2023_networkit_geisberger_1.json,0.8654042013784741,0.0003576286865128797,0.0011591149293362062
Approximation_Geisberger_NetworKit_2,../../Data/email-Eu-core.txt,7.3315136432647705,NetworKit_Results_Tuned/11-12-2023_networkit_geisberger_2.json,0.864159631232893,0.0003616983747414166,0.0011525843266961223
Approximation_Geisberger_NetworKit_3,../../Data/email-Eu-core.txt,7.306249618530273,NetworKit_Results_Tuned/11-12-2023_networkit_geisberger_3.json,0.8649287011567404,0.0003553242946418465,0.00114847184604743
Approximation_Geisberger_NetworKit_4,../../Data/email-Eu-core.txt,7.416687250137329,NetworKit_Results_Tuned/11-12-2023_networkit_geisberger_4.json,0.8647467706371205,0.00036025858686877316,0.0011437476711576608
Approximation_Geisberger_NetworKit_5,../../Data/email-Eu-core.txt,7.193235874176025,NetworKit_Results_Tuned/11-12-2023_networkit_geisberger_5.json,0.8640934746803037,0.0003596660544822902,0.0011440020815739799
Approximation_Geisberger_NetworKit_6,../../Data/email-Eu-core.txt,7.267176866531372,NetworKit_Results_Tuned/11-12-2023_networkit_geisberger_6.json,0.863911544160684,0.0003648503333854692,0.0011670737630871605
Approximation_Geisberger_NetworKit_7,../../Data/email-Eu-core.txt,7.446235418319702,NetworKit_Results_Tuned/11-12-2023_networkit_geisberger_7.json,0.8650527446928448,0.00036394706464285535,0.0011840750192040276
Approximation_Geisberger_NetworKit_8,../../Data/email-Eu-core.txt,7.235809564590454,NetworKit_Results_Tuned/11-12-2023_networkit_geisberger_8.json,0.8648005228360991,0.0003595132405688112,0.001144381153046494
Approximation_Geisberger_NetworKit_9,../../Data/email-Eu-core.txt,7.200681924819946,NetworKit_Results_Tuned/11-12-2023_networkit_geisberger_9.json,0.8639652963596626,0.00036373925804920117,0.001169451406635332
Approximation_Riondato_NetworKit_0,../../Data/email-Eu-core.txt,2.535496711730957,NetworKit_Results_Tuned/11-12-2023_networkit_riondato_0.json,0.8285892742608777,0.0003827858926376254,0.0011745235449733935
Approximation_Riondato_NetworKit_1,../../Data/email-Eu-core.txt,2.716186285018921,NetworKit_Results_Tuned/11-12-2023_networkit_riondato_1.json,0.8323893302759959,0.0003798093175165927,0.0011433421860148334
Approximation_Riondato_NetworKit_2,../../Data/email-Eu-core.txt,3.267061948776245,NetworKit_Results_Tuned/11-12-2023_networkit_riondato_2.json,0.8374237389343546,0.00038247125689196175,0.0011949649102260549
Approximation_Riondato_NetworKit_3,../../Data/email-Eu-core.txt,2.8573966026306152,NetworKit_Results_Tuned/11-12-2023_networkit_riondato_3.json,0.8302471166182483,0.0003737436204944217,0.0011450766988497158
Approximation_Riondato_NetworKit_4,../../Data/email-Eu-core.txt,2.7522225379943848,NetworKit_Results_Tuned/11-12-2023_networkit_riondato_4.json,0.8319553586623307,0.0003878589782014703,0.0011619619807954277
Approximation_Riondato_NetworKit_5,../../Data/email-Eu-core.txt,2.844128131866455,NetworKit_Results_Tuned/11-12-2023_networkit_riondato_5.json,0.8315814802384831,0.0003810162188454877,0.0011677293341438052
Approximation_Riondato_NetworKit_6,../../Data/email-Eu-core.txt,2.8134396076202393,NetworKit_Results_Tuned/11-12-2023_networkit_riondato_6.json,0.8405936570728246,0.00038832760076511544,0.001170312556186216
Approximation_Riondato_NetworKit_7,../../Data/email-Eu-core.txt,2.782951831817627,NetworKit_Results_Tuned/11-12-2023_networkit_riondato_7.json,0.8367042070391097,0.0003811818124954501,0.0011862993367309463
Approximation_Riondato_NetworKit_8,../../Data/email-Eu-core.txt,2.745826005935669,NetworKit_Results_Tuned/11-12-2023_networkit_riondato_8.json,0.8312793913836317,0.0003952410256366966,0.0011839079468037282
Approximation_Riondato_NetworKit_9,../../Data/email-Eu-core.txt,2.7133266925811768,NetworKit_Results_Tuned/11-12-2023_networkit_riondato_9.json,0.8334295638913727,0.0003889599912656868,0.0011714048493310135
Approximation_Kadabra_NetworKit_0,../../Data/email-Eu-core.txt,54.2809374332428,NetworKit_Results_Tuned/11-12-2023_networkit_kadabra_0.json,0.8644767568084929,0.0018623751221962873,0.005806063882775395
Approximation_Kadabra_NetworKit_1,../../Data/email-Eu-core.txt,48.60657835006714,NetworKit_Results_Tuned/11-12-2023_networkit_kadabra_1.json,0.8644327646263702,0.0018704479106792704,0.005831154864980213
Approximation_Kadabra_NetworKit_2,../../Data/email-Eu-core.txt,49.95785307884216,NetworKit_Results_Tuned/11-12-2023_networkit_kadabra_2.json,0.864552609368926,0.0018680732056843322,0.005823722849125146
Approximation_Kadabra_NetworKit_3,../../Data/email-Eu-core.txt,47.15735101699829,NetworKit_Results_Tuned/11-12-2023_networkit_kadabra_3.json,0.8646837718204604,0.001878213267477253,0.005854931058385277
Approximation_Kadabra_NetworKit_4,../../Data/email-Eu-core.txt,58.26037883758545,NetworKit_Results_Tuned/11-12-2023_networkit_kadabra_4.json,0.8645458631485167,0.0018591832951374634,0.005796717781695693
Approximation_Kadabra_NetworKit_5,../../Data/email-Eu-core.txt,55.389373540878296,NetworKit_Results_Tuned/11-12-2023_networkit_kadabra_5.json,0.864590769753169,0.001864732289049377,0.005815196380527051
Approximation_Kadabra_NetworKit_6,../../Data/email-Eu-core.txt,50.95570659637451,NetworKit_Results_Tuned/11-12-2023_networkit_kadabra_6.json,0.8645387466848438,0.0018609993438613484,0.0058036771194549495
Approximation_Kadabra_NetworKit_7,../../Data/email-Eu-core.txt,50.65250849723816,NetworKit_Results_Tuned/11-12-2023_networkit_kadabra_7.json,0.8643642006610721,0.0018623300475480863,0.005808069762746733
Approximation_Kadabra_NetworKit_8,../../Data/email-Eu-core.txt,52.72457456588745,NetworKit_Results_Tuned/11-12-2023_networkit_kadabra_8.json,0.8647844987343003,0.0018619081824227362,0.0058056789591797225
